prod_id,total,fraud,avg_rating,fraud_rate
159,31,5,4.806451612903226,0.16129032258064516
160,13,3,3.076923076923077,0.23076923076923078
161,77,19,4.090909090909091,0.24675324675324675
162,15,3,3.466666666666667,0.2
163,280,47,4.171428571428572,0.16785714285714284
164,1,0,5.0,0.0
165,84,12,4.523809523809524,0.14285714285714285
166,31,12,2.3870967741935485,0.3870967741935484
167,345,50,3.5739130434782607,0.14492753623188406
168,44,12,4.454545454545454,0.2727272727272727
169,12,5,3.1666666666666665,0.4166666666666667
170,56,5,3.8392857142857144,0.08928571428571429
171,50,12,3.66,0.24
172,3,0,3.6666666666666665,0.0
173,128,19,3.265625,0.1484375
174,89,13,3.7865168539325844,0.14606741573033707
175,20,3,3.75,0.15
176,169,19,4.041420118343195,0.11242603550295859
177,2,0,2.5,0.0
178,4,3,3.5,0.75
179,148,10,3.3445945945945947,0.06756756756756757
180,37,4,4.054054054054054,0.10810810810810811
181,28,6,2.9642857142857144,0.21428571428571427
182,16,7,4.1875,0.4375
183,1,0,2.0,0.0
184,2,1,2.5,0.5
185,150,10,3.7466666666666666,0.06666666666666667
186,89,7,3.50561797752809,0.07865168539325842
187,491,49,4.136456211812627,0.09979633401221996
188,64,7,2.71875,0.109375
189,77,25,3.064935064935065,0.3246753246753247
190,33,11,3.121212121212121,0.3333333333333333
191,689,61,4.062409288824383,0.08853410740203194
192,37,4,4.45945945945946,0.10810810810810811
193,14,2,3.7142857142857144,0.14285714285714285
194,2,0,5.0,0.0
195,6,0,3.8333333333333335,0.0
196,1,1,5.0,1.0
197,3,0,3.3333333333333335,0.0
198,47,4,4.23404255319149,0.0851063829787234
199,112,30,2.875,0.26785714285714285
200,130,28,4.076923076923077,0.2153846153846154
201,11,2,4.090909090909091,0.18181818181818182
202,98,7,3.7142857142857144,0.07142857142857142
203,5,2,1.2,0.4
204,48,14,3.4166666666666665,0.2916666666666667
205,14,2,3.5714285714285716,0.14285714285714285
206,1,1,5.0,1.0
207,4,1,2.25,0.25
208,22,6,3.8181818181818183,0.2727272727272727
209,67,16,4.537313432835821,0.23880597014925373
210,126,17,3.8333333333333335,0.1349206349206349
211,33,8,4.0,0.24242424242424243
212,52,7,4.365384615384615,0.1346153846153846
213,99,6,4.383838383838384,0.06060606060606061
214,4,2,3.75,0.5
215,12,2,4.833333333333333,0.16666666666666666
216,62,15,3.935483870967742,0.24193548387096775
217,27,3,2.740740740740741,0.1111111111111111
218,3,1,4.666666666666667,0.3333333333333333
219,41,2,3.5609756097560976,0.04878048780487805
220,44,5,3.7954545454545454,0.11363636363636363
221,4,0,4.0,0.0
222,1,0,5.0,0.0
223,44,6,3.727272727272727,0.13636363636363635
224,13,3,4.384615384615385,0.23076923076923078
225,6,1,3.5,0.16666666666666666
226,102,16,4.1568627450980395,0.1568627450980392
227,2,0,4.0,0.0
228,66,16,2.878787878787879,0.24242424242424243
229,6,2,3.5,0.3333333333333333
230,26,5,3.730769230769231,0.19230769230769232
231,15,3,3.533333333333333,0.2
232,70,14,4.071428571428571,0.2
233,395,38,4.405063291139241,0.09620253164556962
234,30,5,3.433333333333333,0.16666666666666666
235,119,16,4.084033613445378,0.13445378151260504
236,3,1,2.3333333333333335,0.3333333333333333
237,580,56,3.8086206896551724,0.09655172413793103
238,2,0,3.5,0.0
239,28,10,3.25,0.35714285714285715
240,370,51,3.7378378378378376,0.13783783783783785
241,2,0,4.5,0.0
242,204,30,3.911764705882353,0.14705882352941177
243,28,7,3.857142857142857,0.25
244,163,10,4.50920245398773,0.06134969325153374
245,1,0,4.0,0.0
246,301,47,4.132890365448505,0.15614617940199335
247,143,72,3.4055944055944054,0.5034965034965035
248,43,8,4.1395348837209305,0.18604651162790697
249,124,14,3.588709677419355,0.11290322580645161
250,44,19,3.909090909090909,0.4318181818181818
251,120,14,4.3,0.11666666666666667
252,11,2,3.1818181818181817,0.18181818181818182
253,85,19,4.105882352941176,0.2235294117647059
254,46,14,3.391304347826087,0.30434782608695654
255,113,13,3.8230088495575223,0.11504424778761062
256,148,13,4.135135135135135,0.08783783783783784
257,73,16,3.452054794520548,0.2191780821917808
258,1,1,5.0,1.0
259,7,2,3.0,0.2857142857142857
260,59,13,3.542372881355932,0.22033898305084745
261,23,4,3.4782608695652173,0.17391304347826086
262,4,1,3.25,0.25
263,14,10,4.357142857142857,0.7142857142857143
264,3,1,4.666666666666667,0.3333333333333333
265,244,41,3.4959016393442623,0.1680327868852459
266,61,14,3.5081967213114753,0.22950819672131148
267,13,1,4.615384615384615,0.07692307692307693
268,40,8,4.3,0.2
269,1,1,5.0,1.0
270,101,9,4.158415841584159,0.0891089108910891
271,28,2,3.7142857142857144,0.07142857142857142
272,17,1,4.0588235294117645,0.058823529411764705
273,2,2,5.0,1.0
274,28,4,3.2857142857142856,0.14285714285714285
275,142,64,3.8661971830985915,0.4507042253521127
276,2,0,4.0,0.0
277,72,14,3.7222222222222223,0.19444444444444445
278,173,26,3.7976878612716765,0.15028901734104047
279,15,4,3.0,0.26666666666666666
280,637,77,3.544740973312402,0.12087912087912088
281,463,54,3.775377969762419,0.11663066954643629
282,86,5,4.569767441860465,0.05813953488372093
283,365,22,3.8465753424657536,0.06027397260273973
284,14,7,3.642857142857143,0.5
285,4,2,3.5,0.5
286,519,67,4.094412331406551,0.12909441233140656
287,83,30,3.5060240963855422,0.3614457831325301
288,1,0,4.0,0.0
289,24,6,3.3333333333333335,0.25
290,50,16,3.92,0.32
291,93,21,3.4838709677419355,0.22580645161290322
292,8,1,3.25,0.125
293,3,0,3.3333333333333335,0.0
294,126,30,3.7222222222222223,0.23809523809523808
295,190,20,3.6210526315789475,0.10526315789473684
296,31,7,2.7096774193548385,0.22580645161290322
297,51,19,2.980392156862745,0.37254901960784315
298,282,26,4.212765957446808,0.09219858156028368
299,146,13,3.7465753424657535,0.08904109589041095
300,33,4,3.606060606060606,0.12121212121212122
301,28,7,3.7142857142857144,0.25
302,2,0,4.0,0.0
303,8,3,3.75,0.375
304,5,4,5.0,0.8
305,16,8,4.0,0.5
306,79,4,4.227848101265823,0.05063291139240506
307,5,0,1.8,0.0
308,65,27,3.723076923076923,0.4153846153846154
309,24,12,3.5833333333333335,0.5
310,1,0,1.0,0.0
311,89,6,3.9101123595505616,0.06741573033707865
312,5,0,4.4,0.0
313,4,0,2.75,0.0
314,71,8,3.676056338028169,0.11267605633802817
315,11,3,3.5454545454545454,0.2727272727272727
316,8,2,2.25,0.25
317,9,2,3.111111111111111,0.2222222222222222
318,138,15,3.717391304347826,0.10869565217391304
319,1,0,3.0,0.0
320,90,15,3.9444444444444446,0.16666666666666666
321,249,34,3.8032128514056227,0.13654618473895583
322,4,2,2.5,0.5
323,312,53,3.9711538461538463,0.16987179487179488
324,1,0,3.0,0.0
325,43,9,2.953488372093023,0.20930232558139536
326,96,7,4.270833333333333,0.07291666666666667
327,131,21,3.7709923664122136,0.16030534351145037
328,266,31,4.045112781954887,0.11654135338345864
329,64,17,3.96875,0.265625
330,600,52,3.9766666666666666,0.08666666666666667
331,1,0,5.0,0.0
332,52,7,4.115384615384615,0.1346153846153846
333,2,1,3.5,0.5
334,52,30,3.25,0.5769230769230769
335,1,0,5.0,0.0
336,18,5,2.6666666666666665,0.2777777777777778
337,10,2,2.8,0.2
338,59,11,4.305084745762712,0.1864406779661017
339,28,1,4.142857142857143,0.03571428571428571
340,1,1,5.0,1.0
341,33,12,3.4545454545454546,0.36363636363636365
342,71,12,3.915492957746479,0.16901408450704225
343,83,19,3.8795180722891565,0.2289156626506024
344,126,8,3.5476190476190474,0.06349206349206349
345,19,7,3.526315789473684,0.3684210526315789
346,15,1,3.6,0.06666666666666667
347,3,2,4.333333333333333,0.6666666666666666
348,129,22,3.116279069767442,0.17054263565891473
349,209,35,4.0,0.1674641148325359
350,1,0,3.0,0.0
351,86,13,3.872093023255814,0.1511627906976744
352,1496,231,4.248663101604278,0.15441176470588236
353,20,5,3.6,0.25
354,9,2,3.0,0.2222222222222222
355,31,9,4.193548387096774,0.2903225806451613
356,89,6,4.179775280898877,0.06741573033707865
357,810,74,3.920987654320988,0.09135802469135802
358,72,10,4.694444444444445,0.1388888888888889
359,53,7,4.39622641509434,0.1320754716981132
360,21,5,3.7142857142857144,0.23809523809523808
361,4,0,3.25,0.0
362,37,25,4.0,0.6756756756756757
363,47,36,4.340425531914893,0.7659574468085106
364,128,16,4.4375,0.125
365,157,21,4.235668789808917,0.1337579617834395
366,380,24,4.121052631578947,0.06315789473684211
367,5,1,1.8,0.2
368,481,44,3.8814968814968815,0.09147609147609148
369,52,12,3.75,0.23076923076923078
370,390,34,3.9358974358974357,0.08717948717948718
371,2,0,4.0,0.0
372,780,105,3.3243589743589745,0.1346153846153846
373,2,0,4.0,0.0
374,29,6,2.3448275862068964,0.20689655172413793
375,603,80,4.308457711442786,0.13266998341625208
376,29,7,3.103448275862069,0.2413793103448276
377,8,3,4.75,0.375
378,74,45,3.3783783783783785,0.6081081081081081
379,104,11,3.576923076923077,0.10576923076923077
380,13,5,3.6153846153846154,0.38461538461538464
381,206,36,4.024271844660194,0.17475728155339806
382,16,4,4.0625,0.25
383,2,0,3.5,0.0
384,146,10,3.8219178082191783,0.0684931506849315
385,1,1,5.0,1.0
386,29,4,3.3448275862068964,0.13793103448275862
387,64,2,4.46875,0.03125
388,131,26,4.244274809160306,0.1984732824427481
389,1,1,5.0,1.0
390,26,4,3.3846153846153846,0.15384615384615385
391,190,35,3.8105263157894735,0.18421052631578946
392,1,1,5.0,1.0
393,4,0,3.75,0.0
394,33,6,4.424242424242424,0.18181818181818182
395,1107,106,3.8003613369467026,0.0957542908762421
396,62,18,4.016129032258065,0.2903225806451613
397,37,11,4.162162162162162,0.2972972972972973
398,203,11,4.325123152709359,0.054187192118226604
399,99,5,4.626262626262626,0.050505050505050504
400,321,29,4.29595015576324,0.09034267912772585
401,17,5,3.1176470588235294,0.29411764705882354
402,16,1,2.4375,0.0625
403,22,5,2.590909090909091,0.22727272727272727
404,53,16,3.9622641509433962,0.3018867924528302
405,31,4,4.258064516129032,0.12903225806451613
406,7,0,3.0,0.0
407,7,0,3.7142857142857144,0.0
408,22,8,4.181818181818182,0.36363636363636365
409,2,0,3.5,0.0
410,44,4,4.2727272727272725,0.09090909090909091
411,27,7,4.2592592592592595,0.25925925925925924
412,6,1,3.1666666666666665,0.16666666666666666
413,3,0,4.0,0.0
414,161,32,4.049689440993789,0.19875776397515527
415,4,1,4.75,0.25
416,17,2,3.4705882352941178,0.11764705882352941
417,4,0,2.75,0.0
418,161,24,4.490683229813665,0.14906832298136646
419,240,28,3.8833333333333333,0.11666666666666667
420,79,18,3.5063291139240507,0.22784810126582278
421,48,9,3.0625,0.1875
422,200,12,3.985,0.06
423,8,0,4.5,0.0
424,879,81,4.003412969283277,0.09215017064846416
425,3,0,3.0,0.0
426,215,42,3.7534883720930234,0.19534883720930232
427,47,7,3.9148936170212765,0.14893617021276595
428,1,0,4.0,0.0
429,118,6,4.584745762711864,0.05084745762711865
430,41,14,3.4878048780487805,0.34146341463414637
431,239,38,3.9790794979079496,0.1589958158995816
432,5,1,1.8,0.2
433,2,2,5.0,1.0
434,28,5,4.678571428571429,0.17857142857142858
435,16,9,3.6875,0.5625
436,82,22,3.317073170731707,0.2682926829268293
437,200,24,3.615,0.12
438,387,49,4.028423772609819,0.12661498708010335
439,27,8,3.962962962962963,0.2962962962962963
440,3,0,2.6666666666666665,0.0
441,47,12,3.5319148936170213,0.2553191489361702
442,2,0,3.5,0.0
443,53,9,4.622641509433962,0.16981132075471697
444,5,2,3.2,0.4
445,4,0,4.75,0.0
446,24,7,3.1666666666666665,0.2916666666666667
447,243,28,3.962962962962963,0.11522633744855967
448,153,21,3.849673202614379,0.13725490196078433
449,29,1,4.310344827586207,0.034482758620689655
450,73,5,3.4246575342465753,0.0684931506849315
451,43,14,3.4186046511627906,0.32558139534883723
452,73,6,4.287671232876712,0.0821917808219178
453,21,7,3.5714285714285716,0.3333333333333333
454,96,13,3.96875,0.13541666666666666
455,3,1,2.3333333333333335,0.3333333333333333
456,228,36,4.214912280701754,0.15789473684210525
457,1,0,4.0,0.0
458,513,39,4.175438596491228,0.07602339181286549
459,7,1,4.285714285714286,0.14285714285714285
460,3,2,4.666666666666667,0.6666666666666666
461,124,7,4.056451612903226,0.056451612903225805
462,32,11,3.6875,0.34375
463,9,4,4.555555555555555,0.4444444444444444
464,1,0,3.0,0.0
465,283,35,4.003533568904594,0.12367491166077739
466,114,14,3.4298245614035086,0.12280701754385964
467,275,23,4.2327272727272724,0.08363636363636363
468,34,12,3.764705882352941,0.35294117647058826
469,2,0,3.5,0.0
470,388,48,3.943298969072165,0.12371134020618557
471,107,26,3.149532710280374,0.24299065420560748
472,150,16,3.98,0.10666666666666667
473,43,15,3.511627906976744,0.3488372093023256
474,23,15,3.260869565217391,0.6521739130434783
475,44,8,4.090909090909091,0.18181818181818182
476,107,61,2.467289719626168,0.5700934579439252
477,39,23,3.7948717948717947,0.5897435897435898
478,50,13,3.64,0.26
479,7,0,3.7142857142857144,0.0
480,2,0,4.5,0.0
481,20,6,3.6,0.3
482,694,46,3.7896253602305476,0.06628242074927954
483,11,1,4.7272727272727275,0.09090909090909091
484,90,15,3.7666666666666666,0.16666666666666666
485,2,0,3.0,0.0
486,6,3,4.0,0.5
487,26,2,4.538461538461538,0.07692307692307693
488,200,22,4.065,0.11
489,102,11,4.019607843137255,0.10784313725490197
490,553,29,3.7160940325497287,0.05244122965641953
491,8,2,3.375,0.25
492,33,7,4.848484848484849,0.21212121212121213
493,4,0,5.0,0.0
494,88,11,4.386363636363637,0.125
495,625,62,4.0096,0.0992
496,2065,316,3.988861985472155,0.15302663438256658
497,9,4,3.4444444444444446,0.4444444444444444
498,53,4,3.9056603773584904,0.07547169811320754
499,36,6,3.388888888888889,0.16666666666666666
500,21,13,2.619047619047619,0.6190476190476191
501,24,3,3.5416666666666665,0.125
502,1,0,4.0,0.0
503,166,27,4.385542168674699,0.16265060240963855
504,10,3,3.3,0.3
505,47,12,2.872340425531915,0.2553191489361702
506,5,1,2.6,0.2
507,3,1,3.3333333333333335,0.3333333333333333
508,127,9,3.8188976377952755,0.07086614173228346
509,24,5,3.4166666666666665,0.20833333333333334
510,14,0,4.785714285714286,0.0
511,84,10,3.7857142857142856,0.11904761904761904
512,9,0,3.5555555555555554,0.0
513,184,22,4.070652173913044,0.11956521739130435
514,2,1,3.0,0.5
515,518,54,4.154440154440154,0.10424710424710425
516,1,0,4.0,0.0
517,9,2,2.4444444444444446,0.2222222222222222
518,70,9,3.5285714285714285,0.12857142857142856
519,15,3,4.933333333333334,0.2
520,11,1,3.6363636363636362,0.09090909090909091
521,12,0,3.4166666666666665,0.0
522,113,19,4.539823008849558,0.168141592920354
523,299,70,3.4214046822742477,0.23411371237458195
524,17,5,4.588235294117647,0.29411764705882354
525,164,43,3.152439024390244,0.2621951219512195
526,32,15,2.78125,0.46875
527,11,2,3.727272727272727,0.18181818181818182
528,1,0,4.0,0.0
529,2,0,3.5,0.0
530,66,9,4.5606060606060606,0.13636363636363635
531,352,46,3.653409090909091,0.13068181818181818
532,122,38,3.5327868852459017,0.3114754098360656
533,2,0,4.5,0.0
534,1,1,1.0,1.0
535,178,18,4.224719101123595,0.10112359550561797
536,70,3,4.514285714285714,0.04285714285714286
537,22,2,3.227272727272727,0.09090909090909091
538,41,10,3.951219512195122,0.24390243902439024
539,2,0,2.5,0.0
540,99,9,2.95959595959596,0.09090909090909091
541,7,1,3.5714285714285716,0.14285714285714285
542,152,17,3.776315789473684,0.1118421052631579
543,434,56,3.845622119815668,0.12903225806451613
544,5,0,4.6,0.0
545,150,23,4.366666666666666,0.15333333333333332
546,27,13,3.2962962962962963,0.48148148148148145
547,76,17,3.5921052631578947,0.2236842105263158
548,14,1,3.5,0.07142857142857142
549,56,14,3.607142857142857,0.25
550,45,8,4.4,0.17777777777777778
551,87,10,3.781609195402299,0.11494252873563218
552,1174,105,3.922487223168654,0.08943781942078365
553,1,0,1.0,0.0
554,541,36,3.846580406654344,0.066543438077634
555,109,4,4.302752293577981,0.03669724770642202
556,3,0,4.666666666666667,0.0
557,334,70,3.3982035928143715,0.20958083832335328
558,178,21,3.747191011235955,0.11797752808988764
559,61,6,4.032786885245901,0.09836065573770492
560,60,23,4.533333333333333,0.38333333333333336
561,44,3,4.636363636363637,0.06818181818181818
562,10,0,3.8,0.0
563,3,1,5.0,0.3333333333333333
564,3,1,2.0,0.3333333333333333
565,20,2,3.4,0.1
566,742,90,3.6307277628032346,0.12129380053908356
567,24,15,3.875,0.625
568,3,1,3.6666666666666665,0.3333333333333333
569,5,1,4.0,0.2
570,4,2,3.5,0.5
571,34,5,3.411764705882353,0.14705882352941177
572,10,5,3.6,0.5
573,15,4,4.333333333333333,0.26666666666666666
574,1,1,5.0,1.0
575,51,14,3.5686274509803924,0.27450980392156865
576,1,0,5.0,0.0
577,5,1,4.4,0.2
578,87,12,4.172413793103448,0.13793103448275862
579,25,7,3.08,0.28
580,20,3,2.55,0.15
581,2,1,4.0,0.5
582,5,1,3.6,0.2
583,65,13,2.646153846153846,0.2
584,45,7,3.9555555555555557,0.15555555555555556
585,1,0,1.0,0.0
586,67,4,4.507462686567164,0.05970149253731343
587,121,13,3.8512396694214877,0.10743801652892562
588,3,1,2.6666666666666665,0.3333333333333333
589,100,11,3.8,0.11
590,259,19,3.911196911196911,0.07335907335907337
591,188,30,4.037234042553192,0.1595744680851064
592,18,1,4.666666666666667,0.05555555555555555
593,33,7,3.484848484848485,0.21212121212121213
594,2,0,1.0,0.0
595,184,23,4.304347826086956,0.125
596,217,23,4.359447004608295,0.10599078341013825
597,14,2,2.642857142857143,0.14285714285714285
598,60,18,4.116666666666666,0.3
599,14,2,4.214285714285714,0.14285714285714285
600,76,10,3.8026315789473686,0.13157894736842105
601,430,64,3.902325581395349,0.14883720930232558
602,34,5,2.8529411764705883,0.14705882352941177
603,25,6,4.76,0.24
604,12,9,5.0,0.75
605,4,0,4.5,0.0
606,3,1,1.3333333333333333,0.3333333333333333
607,105,13,4.0476190476190474,0.12380952380952381
608,121,8,3.9421487603305785,0.06611570247933884
609,2,0,4.0,0.0
610,4,3,4.0,0.75
611,44,17,2.6363636363636362,0.38636363636363635
612,43,25,3.441860465116279,0.5813953488372093
613,2,0,3.5,0.0
614,76,14,3.960526315789474,0.18421052631578946
615,895,81,4.043575418994413,0.09050279329608939
616,62,10,3.9193548387096775,0.16129032258064516
617,19,5,3.473684210526316,0.2631578947368421
618,96,5,3.8020833333333335,0.052083333333333336
619,4,3,4.75,0.75
620,20,3,4.35,0.15
621,36,17,3.5,0.4722222222222222
622,5,2,3.0,0.4
623,84,10,3.3452380952380953,0.11904761904761904
624,169,16,3.7159763313609466,0.09467455621301775
625,9,2,3.888888888888889,0.2222222222222222
626,174,9,4.091954022988506,0.05172413793103448
627,8,3,4.5,0.375
628,35,6,4.0,0.17142857142857143
629,510,35,3.9450980392156865,0.06862745098039216
630,32,5,4.1875,0.15625
631,1,0,5.0,0.0
632,207,23,3.8357487922705316,0.1111111111111111
633,20,4,3.8,0.2
634,96,4,3.375,0.041666666666666664
635,80,16,3.55,0.2
636,366,22,4.098360655737705,0.060109289617486336
637,4,0,3.5,0.0
638,32,3,4.09375,0.09375
639,16,2,4.25,0.125
640,8,0,3.75,0.0
641,8,1,3.875,0.125
642,71,8,3.9577464788732395,0.11267605633802817
643,250,33,4.572,0.132
644,9,2,3.5555555555555554,0.2222222222222222
645,45,6,4.066666666666666,0.13333333333333333
646,1153,95,3.9679098005203817,0.0823937554206418
647,40,2,4.35,0.05
648,66,5,4.0606060606060606,0.07575757575757576
649,72,7,4.194444444444445,0.09722222222222222
650,12,3,3.4166666666666665,0.25
651,61,13,3.9344262295081966,0.21311475409836064
652,21,4,4.476190476190476,0.19047619047619047
653,1,0,5.0,0.0
654,45,25,3.888888888888889,0.5555555555555556
655,94,13,3.7127659574468086,0.13829787234042554
656,209,48,4.0669856459330145,0.22966507177033493
657,506,47,3.8260869565217392,0.09288537549407115
658,292,38,3.8424657534246576,0.13013698630136986
659,3,1,2.3333333333333335,0.3333333333333333
660,124,5,3.879032258064516,0.04032258064516129
661,18,7,3.5555555555555554,0.3888888888888889
662,4,2,3.75,0.5
663,3,2,4.666666666666667,0.6666666666666666
664,6,2,4.0,0.3333333333333333
665,1,0,2.0,0.0
666,21,3,3.8095238095238093,0.14285714285714285
667,3,0,4.0,0.0
668,33,8,3.757575757575758,0.24242424242424243
669,3,3,1.0,1.0
670,246,28,4.170731707317073,0.11382113821138211
671,95,7,3.957894736842105,0.07368421052631578
672,6,0,3.5,0.0
673,120,21,3.6416666666666666,0.175
674,12,8,4.916666666666667,0.6666666666666666
675,44,11,3.6363636363636362,0.25
676,11,4,3.5454545454545454,0.36363636363636365
677,261,27,4.095785440613027,0.10344827586206896
678,57,14,3.5789473684210527,0.24561403508771928
679,4,1,4.25,0.25
680,5,2,3.4,0.4
681,113,14,3.8672566371681416,0.12389380530973451
682,457,43,3.7680525164113785,0.09409190371991247
683,1,0,4.0,0.0
684,61,14,4.049180327868853,0.22950819672131148
685,69,5,4.695652173913044,0.07246376811594203
686,74,10,4.22972972972973,0.13513513513513514
687,23,6,4.260869565217392,0.2608695652173913
688,130,25,3.769230769230769,0.19230769230769232
